,0,1
0,22,리스트 안에 없음
1,191,리스트 안에 없음
2,212,리스트 안에 없음
3,264,리스트 안에 없음
4,287,리스트 안에 없음
5,307,리스트 안에 없음
6,312,리스트 안에 없음
7,332,리스트 안에 없음
8,382,리스트 안에 없음
9,412,리스트 안에 없음
10,421,리스트 안에 없음
11,440,리스트 안에 없음
12,467,리스트 안에 없음
13,473,리스트 안에 없음
14,486,리스트 안에 없음
15,552,리스트 안에 없음
16,599,리스트 안에 없음
17,635,리스트 안에 없음
18,641,리스트 안에 없음
