순번,영화명,네이버URL,이미지URL,연도,감독,출연,평점
821,시체가 돌아왔다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=84897,https://ssl.pstatic.net/imgmovie/mdi/mit110/0848/84897_P01_105428.jpg,2012,['우선호'],"['이범수', '류승범', '김옥빈']",7.42
822,미쓰 와이프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129406,https://ssl.pstatic.net/imgmovie/mdi/mit110/1294/129406_P24_095256.jpg,2015,['강효진'],"['엄정화', '송승헌']",8.96
823,게이샤의 추억,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40135,https://ssl.pstatic.net/imgmovie/mdi/mit110/0401/D0135-00.jpg,2005,['롭 마샬'],"['장쯔이', '와타나베 켄', '양자경', '야쿠쇼 코지', '쿠도 유키', '모모이 가오리', '채천', '캐리 히로유키 타카와', '오고 스즈카', '공리']",7.22
824,파퍼씨네 펭귄들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82142,https://ssl.pstatic.net/imgmovie/mdi/mit110/0821/82142_P03_120147.gif,2011,['마크 워터스'],"['칼라 구기노', '짐 캐리', '안젤라 랜즈베리', '매들린 캐롤']",8.53
825,로보캅,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66026,https://ssl.pstatic.net/imgmovie/mdi/mit110/0660/66026_P15_105110.jpg,2014,['호세 파딜라'],"['조엘 킨나만', '사무엘 L. 잭슨', '게리 올드만']",8.01
826,원더풀 라디오,https://movie.naver.com/movie/bi/mi/basic.nhn?code=84899,https://ssl.pstatic.net/imgmovie/mdi/mit110/0848/84899_P05_150949.jpg,2011,['권칠인'],"['이민정', '이정진']",7.57
827,내 사랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68616,https://ssl.pstatic.net/imgmovie/mdi/mit110/0686/F8616-01.jpg,2007,['이한'],"['감우성', '최강희', '엄태웅', '정일우', '이연희', '류승룡', '임정은']",7.76
828,돈 크라이 마미,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78720,https://ssl.pstatic.net/imgmovie/mdi/mit110/0787/78720_P26_174322.jpg,2012,['김용한'],"['유선', '남보라', '유오성', '동호']",6.45
829,바보,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35623,https://ssl.pstatic.net/imgmovie/mdi/mit110/0356/C5623-01.jpg,2008,['김정권'],"['차태현', '하지원']",8.06
830,에픽 : 숲속의 전설,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96325,https://ssl.pstatic.net/imgmovie/mdi/mit110/0963/96325_P44_141350.jpg,2013,['크리스 웨지'],"['아만다 사이프리드', '조쉬 허처슨', '콜린 파렐']",8.78
831,"고산자, 대동여지도",https://movie.naver.com/movie/bi/mi/basic.nhn?code=133129,https://ssl.pstatic.net/imgmovie/mdi/mit110/1331/133129_P82_141106.jpg,2016,['강우석'],"['차승원', '유준상']",7.17
832,우리는 형제입니다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=121090,https://ssl.pstatic.net/imgmovie/mdi/mit110/1210/121090_P15_145150.jpg,2014,['장진'],"['조진웅', '김성균', '김영애', '윤진이']",7.21
833,프로메테우스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85870,https://ssl.pstatic.net/imgmovie/mdi/mit110/0858/85870_P19_120606.jpg,2012,['리들리 스콧'],"['누미 라파스', '마이클 패스벤더', '샤를리즈 테론', '가이 피어스']",7.76
834,전국노래자랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=77017,https://ssl.pstatic.net/imgmovie/mdi/mit110/0770/77017_P45_102939.jpg,2012,['이종필'],"['김인권', '류현경', '김수미', '오광록', '유연석', '이초희', '오현경', '김중기']",8.01
835,쿵푸 허슬,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39576,https://ssl.pstatic.net/imgmovie/mdi/mit110/0395/C9576-00.jpg,2004,['주성치'],['주성치'],8.70
836,스타워즈: 라스트 제다이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125488,https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125488_P20_135324.jpg,2017,['라이언 존슨'],"['데이지 리들리', '마크 해밀', '오스카 아이삭', '아담 드라이버', '캐리 피셔', '존 보예가']",6.32
837,나랏말싸미,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173668,https://ssl.pstatic.net/imgmovie/mdi/mit110/1736/173668_P65_112539.jpg,2019,['조철현'],"['송강호', '박해일', '전미선']",3.37
838,백야행,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51834,https://ssl.pstatic.net/imgmovie/mdi/mit110/0518/51834_P00_165023.jpg,2009,['박신우'],"['한석규', '손예진', '고수']",7.94
839,잭 더 자이언트 킬러,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73418,https://ssl.pstatic.net/imgmovie/mdi/mit110/0734/73418_P32_152611.jpg,2013,['브라이언 싱어'],"['스탠리 투치', '이완 맥그리거', '빌 나이', '니콜라스 홀트', '엘리너 톰린슨', '이안 맥쉐인']",7.72
840,미드웨이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186615,https://ssl.pstatic.net/imgmovie/mdi/mit110/1866/186615_P25_170356.jpg,2019,['롤랜드 에머리히'],"['루크 에반스', '패트릭 윌슨', '에드 스크레인', '아론 에크하트']",8.80
841,허삼관,https://movie.naver.com/movie/bi/mi/basic.nhn?code=112268,https://ssl.pstatic.net/imgmovie/mdi/mit110/1122/112268_P31_145333.jpg,2014,['하정우'],"['하정우', '하지원']",7.54
842,황후화,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57899,https://ssl.pstatic.net/imgmovie/mdi/mit110/0578/57899_P86_135720.jpg,2006,['장이머우'],"['주윤발', '공리']",7.58
843,스텝업4 : 레볼루션,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93089,https://ssl.pstatic.net/imgmovie/mdi/mit110/0930/93089_P25_115843.jpg,2012,['스콧 스피어'],"['라이언 구즈먼', '캐서린 맥코믹']",8.78
844,발신제한,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194205,https://ssl.pstatic.net/imgmovie/mdi/mit110/1942/194205_P26_153720.jpg,2021,['김창주'],"['조우진', '이재인', '진경']",6.16
845,트랜스포터-라스트 미션,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49475,https://ssl.pstatic.net/imgmovie/mdi/mit110/0494/D9475-01.jpg,2008,['올리비에 메가턴'],"['제이슨 스타뎀', '나탈리아 루다코바']",7.58
846,불한당: 나쁜 놈들의 세상,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154112,https://ssl.pstatic.net/imgmovie/mdi/mit110/1541/154112_P108_113245.jpg,2016,['변성현'],"['설경구', '임시완']",6.53
847,그는 당신에게 반하지 않았다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44920,https://ssl.pstatic.net/imgmovie/mdi/mit110/0449/D4920-00.jpg,2009,['켄 콰피스'],"['벤 애플렉', '제니퍼 애니스톤', '드류 베리모어', '제니퍼 코넬리', '케빈 코넬리', '브래들리 쿠퍼', '지니퍼 굿윈', '스칼릿 조핸슨', '저스틴 롱']",7.89
848,상사부일체,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65058,https://ssl.pstatic.net/imgmovie/mdi/mit110/0650/F5058-01.jpg,2007,['심승보'],"['이성재', '손창민', '박상면', '김성민', '서지혜']",3.27
849,새미의 어드벤쳐,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70427,https://ssl.pstatic.net/imgmovie/mdi/mit110/0704/70427_P15_102131.jpg,2010,['벤 스타센'],"['멜라니 그리피스', '이사벨 퍼만', '유리 로웬탈']",8.99
850,오로라 공주,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37243,https://ssl.pstatic.net/imgmovie/mdi/mit110/0372/C7243-01.jpg,2005,['방은진'],"['엄정화', '문성근']",8.15
851,GP 506,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66215,https://ssl.pstatic.net/imgmovie/mdi/mit110/0662/F6215-00.jpg,2007,['공수창'],"['천호진', '조현재', '이영훈', '이정헌']",7.03
852,월터의 상상은 현실이 된다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97858,https://ssl.pstatic.net/imgmovie/mdi/mit110/0978/97858_P55_111921.jpg,2013,['벤 스틸러'],"['벤 스틸러', '크리스틴 위그', '숀 펜', '셜리 맥클레인']",8.76
853,크루즈 패밀리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=79435,https://ssl.pstatic.net/imgmovie/mdi/mit110/0794/79435_P55_150510.jpg,2013,"['커크 드 미코', '크리스 샌더스']","['엠마 스톤', '라이언 레이놀즈', '니콜라스 케이지']",9.24
854,일본침몰,https://movie.naver.com/movie/bi/mi/basic.nhn?code=60166,https://ssl.pstatic.net/imgmovie/mdi/mit110/0601/F0166-01.jpg,2006,['히구치 신지'],"['토요카와 에츠시', '쿠사나기 츠요시', '다이치 마오', '시바사키 코우']",3.40
855,미 비포 유,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137915,https://ssl.pstatic.net/imgmovie/mdi/mit110/1379/137915_P04_112657.jpg,2016,['테아 샤록'],"['에밀리아 클라크', '샘 클라플린']",8.51
856,오만과 편견,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44728,https://ssl.pstatic.net/imgmovie/mdi/mit110/0447/D4728-00.jpg,2005,['조 라이트'],"['키이라 나이틀리', '매튜 맥퍼딘', '브렌다 블레신', '도날드 서덜랜드', '톰 홀랜더', '로자먼드 파이크', '지나 말론', '주디 덴치']",8.97
857,평행이론,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51699,https://ssl.pstatic.net/imgmovie/mdi/mit110/0516/51699_P19_192304.jpg,2009,['권호영'],['지진희'],6.92
858,투 가이즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37930,https://ssl.pstatic.net/imgmovie/mdi/mit110/0379/C7930-00.jpg,2004,['박헌수'],"['박중훈', '차태현']",7.82
859,뽀로로 극장판 슈퍼썰매 대모험,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101242,https://ssl.pstatic.net/imgmovie/mdi/mit110/1012/101242_P13_175224.jpg,2012,['박영균'],"['이선', '이미자', '김환진', '함수정', '홍소영', '조현정', '정미숙']",8.65
860,애나벨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127338,https://ssl.pstatic.net/imgmovie/mdi/mit110/1273/127338_P11_135323.jpg,2014,['존 R. 레오네티'],"['알프리 우다드', '<b>애나벨</b> 월리스', '에릭 라딘', '워드 호튼', '토니 아멘돌라']",6.86
861,보스 베이비 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191597,https://ssl.pstatic.net/imgmovie/mdi/mit110/1915/191597_P01_102154.jpg,2021,['톰 맥그라스'],"['알렉 볼드윈', '에이미 세다리스', '제임스 마스던']",8.93
862,샤크,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39472,https://ssl.pstatic.net/imgmovie/mdi/mit110/0394/C9472-00.jpg,2004,"['비보 버거론', '비키 젠슨', '롭 레터맨']","['윌 스미스', '로버트 드 니로', '르네 젤위거', '잭 블랙', '안젤리나 졸리', '마틴 스코세이지']",7.05
863,슈퍼배드 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92176,https://ssl.pstatic.net/imgmovie/mdi/mit110/0921/92176_P33_151344.jpg,2013,"['피에르 꼬팽', '크리스 리노드']","['스티브 카렐', '미란다 코스그로브']",8.82
864,아이스 에이지 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=42846,https://ssl.pstatic.net/imgmovie/mdi/mit110/0428/D2846-00.jpg,2006,['카를로스 살다나'],"['레이 로마노', '존 레귀자모', '데니스 리어리', '퀸 라티파']",7.97
865,매그니피센트 7,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136835,https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136835_P19_110642.jpg,2016,['안톤 후쿠아'],"['크리스 프랫', '에단 호크', '덴젤 워싱턴', '빈<b>센트</b> 도노프리오', '맷 보머', '피터 사스가드', '캠 지갠뎃', '헤일리 베넷', '이병헌', '비니 존스', '마누엘 가르시아 룰포', '마틴 센스마이어']",7.92
866,배트맨 비긴즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37439,https://ssl.pstatic.net/imgmovie/mdi/mit110/0374/37439_P123_102628.jpg,2005,['크리스토퍼 놀란'],"['크리스찬 베일', '마이클 케인', '리암 니슨', '케이티 홈즈', '게리 올드만', '킬리언 머피', '톰 윌킨슨', '룻거 하우어', '와타나베 켄', '마크 분 주니어', '라이너스 로체', '모건 프리먼']",8.97
867,갓 오브 이집트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118967,https://ssl.pstatic.net/imgmovie/mdi/mit110/1189/118967_P32_100036.jpg,2016,['알렉스 프로야스'],"['제라드 버틀러', '브렌튼 스웨이츠', '제프리 러쉬', '니콜라이 코스터-왈도']",7.39
868,주먹왕 랄프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87307,https://ssl.pstatic.net/imgmovie/mdi/mit110/0873/87307_P30_134707.jpg,2012,['리치 무어'],"['존 C. 라일리', '잭 맥브레이어', '제인 린치', '사라 실버맨']",9.35
869,투어리스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51700,https://ssl.pstatic.net/imgmovie/mdi/mit110/0517/51700_P14_120711.jpg,2010,['플로리안 헨켈 폰 도너스마르크'],"['안젤리나 졸리', '조니 뎁']",6.13
870,크로싱,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46494,https://ssl.pstatic.net/imgmovie/mdi/mit110/0464/D6494-00.jpg,2008,['김태균'],"['차인표', '신명철']",9.03
871,헷지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52551,https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/E2551-00.jpg,2006,"['팀 존슨', '캐리 커크패트릭']","['브루스 윌리스', '게리 샌드링', '스티브 카렐', '에이브릴 라빈', '완다 사이키스', '윌리암 샤트너', '닉 놀테', '토마스 헤이든 처치', '앨리슨 제니', '유진 레비', '캐서린 오하라']",8.38
872,예의없는 것들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43396,https://ssl.pstatic.net/imgmovie/mdi/mit110/0433/D3396-01.jpg,2006,['박철희'],"['신하균', '윤지혜']",7.32
873,썬더와 마법저택,https://movie.naver.com/movie/bi/mi/basic.nhn?code=116251,https://ssl.pstatic.net/imgmovie/mdi/mit110/1162/116251_P37_113927.jpg,2013,"['벤 스타센', '제레미 데그루손']",,8.80
874,월요일이 사라졌다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118955,https://ssl.pstatic.net/imgmovie/mdi/mit110/1189/118955_P02_145812.jpg,2017,['토미 위르콜라'],"['누미 라파스', '윌렘 대포', '글렌 클로즈']",8.34
875,마이 파더,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65840,https://ssl.pstatic.net/imgmovie/mdi/mit110/0658/F5840-01.jpg,2007,['황동혁'],"['김영철', '다니엘 헤니']",8.33
876,데시벨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=205027,https://ssl.pstatic.net/imgmovie/mdi/mit110/2050/205027_P48_150203.jpg,2021,['황인호'],"['김래원', '이종석', '정상훈']",7.36
877,점쟁이들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88453,https://ssl.pstatic.net/imgmovie/mdi/mit110/0884/88453_P54_164903.jpg,2012,['신정원'],"['김수로', '강예원', '이제훈', '곽도원', '김윤혜', '양경모']",5.84
878,정직한 후보2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=210852,https://ssl.pstatic.net/imgmovie/mdi/mit110/2108/210852_P78_114211.jpg,2022,['장유정'],"['라미란', '김무열', '윤경호']",6.01
879,더 배트맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154282,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154282_P04_170044.jpg,2022,['맷 리브스'],"['로버트 패틴슨', '앤디 서키스', '조 크라비츠', '폴 다노']",7.21
880,인랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109906,https://ssl.pstatic.net/imgmovie/mdi/mit110/1099/109906_P00_103901.jpg,2018,['김지운'],"['강동원', '한효주', '정우성', '김무열']",3.87
881,누구나 비밀은 있다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35282,https://ssl.pstatic.net/imgmovie/mdi/mit110/0352/C5282-00.jpg,2004,['장현수'],"['이병헌', '최지우', '추상미', '김효진']",5.89
882,결백,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180378,https://ssl.pstatic.net/imgmovie/mdi/mit110/1803/180378_P71_102007.jpg,2019,['박상현'],"['신혜선', '배종옥', '허준호']",7.65
883,신비아파트 극장판 하늘도깨비 대 요르문간드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189046,https://ssl.pstatic.net/imgmovie/mdi/mit110/1890/189046_P34_163116.jpg,2019,['변영규'],"['조현정', '양정화', '김영은', '김채하']",8.52
884,타이탄의 분노,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82799,https://ssl.pstatic.net/imgmovie/mdi/mit110/0827/82799_P00_144903.jpg,2012,['조나단 리브스만'],"['샘 워싱턴', '리암 니슨', '랄프 파인즈', '로자먼드 파이크', '대니 휴스턴']",6.87
885,방과후 옥상,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24944,https://ssl.pstatic.net/imgmovie/mdi/mit110/0249/B4944-01.jpg,2006,['이석훈'],"['봉태규', '진태현', '정윤조', '하석진']",6.54
886,베오울프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37236,https://ssl.pstatic.net/imgmovie/mdi/mit110/0372/C7236-01.jpg,2007,['로버트 저메키스'],"['레이 윈스턴', '안소니 홉킨스', '존 말코비치', '로빈 라이트', '브렌단 글리슨', '크리스핀 글로버', '알리슨 로먼', '안젤리나 졸리']",6.53
887,그것,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154668,https://ssl.pstatic.net/imgmovie/mdi/mit110/1546/154668_P07_101413.jpg,2017,['안드레스 무시에티'],"['빌 스카스가드', '제이든 마텔']",6.92
888,몬스터 호텔,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87305,https://ssl.pstatic.net/imgmovie/mdi/mit110/0873/87305_P38_110050.jpg,2012,['젠디 타타코브스키'],"['아담 샌들러', '스티브 부세미', '프란 드레셔', '앤디 샘버그']",8.23
889,씽2게더,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187320,https://ssl.pstatic.net/imgmovie/mdi/mit110/1873/187320_P39_140400.jpg,2021,['가스 제닝스'],"['스칼릿 조핸슨', '태런 에저튼', '리즈 위더스푼', '매튜 맥커너히', '토리 켈리', '보노', '퍼렐 윌리엄스']",9.37
890,돈 텔 파파,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37262,https://ssl.pstatic.net/imgmovie/mdi/mit110/0372/C7262-00.jpg,2004,['이상훈'],"['정웅인', '유승호', '채민서']",7.21
891,아이스 에이지 3: 공룡시대,https://movie.naver.com/movie/bi/mi/basic.nhn?code=47494,https://ssl.pstatic.net/imgmovie/mdi/mit110/0474/47494_P00_120215.jpg,2008,"['카를로스 살다나', '마이크 트메이어']","['존 레귀자모', '데니스 리어리', '퀸 라티파', '레이 로마노', '크리스 웨지']",8.77
892,메가마인드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74309,https://ssl.pstatic.net/imgmovie/mdi/mit110/0743/74309_P18_114041.jpg,2010,['톰 맥그라스'],"['윌 페렐', '티나 페이', '조나 힐', '브래드 피트', '김수로']",8.79
893,극장판 헬로카봇 : 백악기 시대,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175727,https://ssl.pstatic.net/imgmovie/mdi/mit110/1757/175727_P08_154401.jpg,2018,"['김진철', '최신규']","['이지현', '김용준', '양정화']",9.23
895,디스 민즈 워,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76692,https://ssl.pstatic.net/imgmovie/mdi/mit110/0766/76692_P04_171850.jpg,2012,['맥지'],"['리즈 위더스푼', '크리스 파인', '톰 하디']",8.20
896,스카이 라인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76581,https://ssl.pstatic.net/imgmovie/mdi/mit110/0765/76581_P11_112352.jpg,2010,"['콜린 스트로즈', '그렉 스트로즈']","['에릭 벌포', '스카티 톰슨']",6.27
897,고死 두 번째 이야기: 교생실습,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72523,https://ssl.pstatic.net/imgmovie/mdi/mit110/0725/72523_P145_205743.jpg,2010,['유선동'],"['김수로', '황정음', '윤시윤', '지연', '박은빈']",4.73
898,열한시,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85857,https://ssl.pstatic.net/imgmovie/mdi/mit110/0858/85857_P38_153010.jpg,2013,['김현석'],"['정재영', '최다니엘', '김옥빈']",6.44
899,1917,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187321,https://ssl.pstatic.net/imgmovie/mdi/mit110/1873/187321_P25_153842.jpg,2019,['샘 멘데스'],"['조지 맥케이', '딘-찰스 채프먼']",8.91
900,몬스터 대학교,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75415,https://ssl.pstatic.net/imgmovie/mdi/mit110/0754/75415_P08_142744.jpg,2013,['댄 스캔론'],"['빌리 크리스탈', '존 굿맨', '스티브 부세미']",8.79
901,개구쟁이 스머프 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87216,https://ssl.pstatic.net/imgmovie/mdi/mit110/0872/87216_P36_114736.jpg,2013,['라자 고스넬'],"['크리스티나 리치', '닐 패트릭 해리스', '알란 커밍', '행크 아자리아', '케이티 페리', '제이마 메이스', 'J. B. 스무브', '존 올리버', '마이린 로비치', '카롤리나 바르체', '안톤 옐친']",7.87
902,미확인 동영상 : 절대클릭금지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82906,https://ssl.pstatic.net/imgmovie/mdi/mit110/0829/82906_P14_183112.jpg,2012,['김태경'],"['박보영', '주원', '강별']",6.13
903,오리엔트 특급 살인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154272,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154272_P19_101456.jpg,2017,['케네스 브래너'],"['케네스 브래너', '조니 뎁', '데이지 리들리', '미셸 파이퍼', '페넬로페 크루즈', '주디 덴치', '윌렘 대포', '조시 게드', '데릭 제이코비', '레슬리 오덤 주니어']",8.01
904,콰이어트 플레이스 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189368,https://ssl.pstatic.net/imgmovie/mdi/mit110/1893/189368_P24_112009.jpg,2020,['존 크래신스키'],"['에밀리 블런트', '노아 주프', '밀리센트 시몬스', '킬리언 머피']",8.13
905,엑스맨: 다크 피닉스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164125,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164125_P65_143635.jpg,2019,['사이먼 킨버그'],"['소피 터너', '제니퍼 로렌스', '제임스 맥어보이', '타이 쉐리던', '마이클 패스벤더', '니콜라스 홀트', '제시카 차스테인', '에반 피터스']",5.89
906,맹부삼천지교,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37738,https://ssl.pstatic.net/imgmovie/mdi/mit110/0377/C7738-00.jpg,2004,['김지영'],"['조재현', '손창민']",5.31
907,작은 아씨들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186613,https://ssl.pstatic.net/imgmovie/mdi/mit110/1866/186613_P48_145938.jpg,2019,['그레타 거윅'],"['시얼샤 로넌', '엠마 왓슨', '플로렌스 퓨', '엘리자 스캔런', '티모시 샬라메']",8.82
908,레모니 스니켓의 위험한 대결,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39705,https://ssl.pstatic.net/imgmovie/mdi/mit110/0397/C9705-00.jpg,2004,['브래드 실버링'],"['짐 캐리', '리암 에이켄', '에밀리 브라우닝', '카라 호프만', '셀비 호프만', '주드 로']",7.12
909,레전드 오브 타잔,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120791,https://ssl.pstatic.net/imgmovie/mdi/mit110/1207/120791_P04_133802.jpg,2016,['데이빗 예이츠'],"['마고 로비', '알렉산더 스카스가드', '크리스토프 왈츠', '사무엘 L. 잭슨', '디몬 하운수']",7.66
910,숙명,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65995,https://ssl.pstatic.net/imgmovie/mdi/mit110/0659/F5995-01.jpg,2008,['김해곤'],"['송승헌', '권상우', '김인권', '박한별']",4.20
911,올드미스다이어리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57794,https://ssl.pstatic.net/imgmovie/mdi/mit110/0577/E7794-01.jpg,2006,['김석윤'],"['예지원', '지현우', '김영옥', '서승현', '김혜옥', '임현식', '우현']",8.57
912,살인의뢰,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122916,https://ssl.pstatic.net/imgmovie/mdi/mit110/1229/122916_P76_153405.jpg,2014,['손용호'],"['김상경', '김성균', '박성웅']",6.69
913,헝거게임: 모킹제이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100644,https://ssl.pstatic.net/imgmovie/mdi/mit110/1006/100644_P39_113539.jpg,2014,['프란시스 로렌스'],"['제니퍼 로렌스', '리암 헴스워스', '줄리안 무어', '조쉬 허처슨', '필립 세이모어 호프만', '우디 해럴슨', '엘리자베스 뱅크스', '제프리 라이트', '스탠리 투치', '도날드 서덜랜드', '윌로우 쉴즈', '샘 클라플린', '지나 말론', '마허샬라 알리']",7.55
914,디스트릭트 9,https://movie.naver.com/movie/bi/mi/basic.nhn?code=64129,https://ssl.pstatic.net/imgmovie/mdi/mit110/0641/64129_P51_113310.jpg,2009,['닐 블롬캠프'],"['샬토 코플리', '바네사 헤이우드', '제이슨 코프', '데이빗 제임스']",8.98
915,스타더스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66144,https://ssl.pstatic.net/imgmovie/mdi/mit110/0661/F6144-01.jpg,2007,['매튜 본'],"['찰리 콕스', '클레어 데인즈', '미셸 파이퍼', '로버트 드 니로', '시에나 밀러']",8.81
916,맨 인 블랙: 인터내셔널,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97631,https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97631_P49_094859.jpg,2019,['F. 게리 그레이'],"['크리스 헴스워스', '테사 톰슨']",5.06
917,좋아해줘,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136893,https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136893_P65_094659.jpg,2015,['박현진'],"['이미연', '최지우', '김주혁', '유아인', '강하늘', '이솜']",8.29
918,만추,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71909,https://ssl.pstatic.net/imgmovie/mdi/mit110/0719/71909_P28_151347.jpg,2010,['김태용'],"['현빈', '탕웨이']",7.45
919,오션스 트웰브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38850,https://ssl.pstatic.net/imgmovie/mdi/mit110/0388/C8850-00.jpg,2004,['스티븐 소더버그'],"['조지 클루니', '브래드 피트', '맷 데이먼', '캐서린 제타 존스', '앤디 가르시아']",5.78
920,"이대로, 죽을 순 없다(Short Time)",https://movie.naver.com/movie/bi/mi/basic.nhn?code=36728,https://ssl.pstatic.net/imgmovie/mdi/mit110/0367/C6728-00.jpg,2005,['이영은'],"['이범수', '최성국', '손현주', '변주연', '강성연']",6.53
921,아는 여자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37888,https://ssl.pstatic.net/imgmovie/mdi/mit110/0378/C7888-01.jpg,2004,['장진'],"['정재영', '이나영']",9.12
922,극장판 짱구는 못말려: 수수께끼! 꽃피는 천하떡잎학교,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219812,https://ssl.pstatic.net/imgmovie/mdi/mit110/2198/219812_P26_110226.jpg,2021,['타카하시 와타루'],,9.24
