순번,영화명,네이버URL,이미지URL,제작연도,감독,출연,평점
4767,워터 릴리스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67457,https://ssl.pstatic.net/imgmovie/mdi/mit110/0674/67457_P13_111640.jpg,2007,['셀린 시아마'],"['아델 에넬', '폴린 아콰르', '루이즈 블라쉬르']",8.86
