,순번,영화명,감독,배급사,개봉일,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분,연도,월,계절,총 관객수,코로나,출연,평점
659,3510,서치 아웃,곽정,스톰픽쳐스코리아,2020-04-15,장편,한국,355,297167000,34115,"64,429,740","7,283",스릴러,15세관람가,독립/예술영화,2020,4,봄,59523967,1,"['이시언', '김성철', '허가윤', '김서연']",4.02
660,3512,"아치의 노래, 정태춘",고영재,넥스트엔터테인먼트월드,2022-05-18,장편,한국,149,323859210,34053,"123,296,650","12,574",다큐멘터리,전체관람가,독립/예술영화,2022,5,봄,112805094,1,"['<b>정태춘</b>', '박은옥']",9.39
661,3514,빅 웨딩,저스틴 잭햄,나이너스엔터테인먼트,2013-06-27,장편,미국,166,231885500,33993,"138,156,000","20,005",멜로/로맨스,청소년관람불가,일반영화,2013,6,여름,213351030,0,"['아만다 사이프리드', '벤 반스', '로버트 드 니로', '캐서린 헤이글', '다이안 키튼', '수잔 서랜든', '로빈 윌리엄스']",6.48
662,3516,어메이징 메리,마크 웹,이십세기폭스코리아,2017-10-04,장편,미국,61,272826500,33901,"148,059,200","18,198",드라마,12세관람가,독립/예술영화,2017,10,가을,219876227,0,"['크리스 에반스', '제니 슬레이트', '옥타비아 스펜서', '맥케나 그레이스', '린제이 던칸']",9.23
663,3517,복숭아나무,구혜선,넥스트엔터테인먼트월드,2012-10-31,장편,한국,201,240103112,33884,"102,086,597","13,837",멜로/로맨스,15세관람가,일반영화,2012,10,가을,194890587,0,"['조승우', '류덕환', '남상미']",7.2
664,3524,코난: 암흑의 시대,마커스 니스펠,씨제이이엔엠,2012-04-05,장편,미국,198,257709000,33469,"82,771,500","9,981",판타지,청소년관람불가,일반영화,2012,4,봄,194890587,0,"['제이슨 모모아', '레이첼 니콜스', '스티븐 랭', '론 펄먼', '로즈 맥고완']",7.79
665,3525,리틀드래곤 코코넛,니나 웰스,영화사 빅,2015-07-02,장편,독일,209,242862400,33464,"53,646,100","7,072",애니메이션,전체관람가,독립/예술영화,2015,7,여름,217299523,0,"['김경희', '유지원', '이소은', '임채헌', '박상훈']",8.6
666,3526,배틀 오브 비보이,벤슨 리,월트디즈니스튜디오스코리아,2014-01-09,장편,미국,80,214900500,33360,"45,827,500","7,054",드라마,12세관람가,일반영화,2014,1,겨울,215068958,0,"['조쉬 펙', '조쉬 할로웨이', '크리스 브라운']",7.55
667,3527,몬스터 신부: 101번째 프로포즈,기타,와이드 릴리즈,2022-12-28,장편,기타,226,297426600,33358,"56,770,400","6,674",애니메이션,전체관람가,독립/예술영화,2022,12,겨울,112805094,1,"['황창영', '박시윤', '서정익', '정성원', '최정현']",7.09
668,3528,애프터썬,기타,그린나래미디어,2023-02-01,장편,영국,64,326148634,33267,"238,894,653","23,173",드라마,12세관람가,독립/예술영화,2023,2,겨울,112805094,0,"['폴 메스칼', '프랭키 코리오']",8.45
669,3529,무한대를 본 남자,맷 브라운,판씨네마,2016-11-03,장편,영국,309,254945754,33188,"98,323,454","12,460",드라마,12세관람가,독립/예술영화,2016,11,가을,217026182,0,"['데브 파텔', '제레미 아이언스']",8.46
670,3530,스파이더맨: 노 웨이 홈 '펀버전',존 왓츠,소니픽쳐스엔터테인먼트코리아극장배급지점,2022-10-05,장편,미국,347,363383731,33071,"127,473,305","10,974",액션,12세관람가,일반영화,2022,10,가을,112805094,1,"['톰 홀랜드', '젠데이아 콜먼', '베네딕트 컴버배치', '존 파브로', '제이콥 배덜런', '마리사 토메이', '알프리드 몰리나']",8.92
671,3531,"땡큐, 대디",닐스 타베니어,영화사 빅,2015-04-23,장편,프랑스,252,236688561,33036,"113,845,761","15,784",드라마,전체관람가,독립/예술영화,2015,4,봄,217299523,0,"['알렉산드라 라미', '자크 갬블랭', '파비앙 에로', '소피 드 퓌어스트']",8.25
672,3536,개들의 섬,웨스 앤더슨,이십세기폭스코리아,2018-06-21,장편,미국,121,284739300,32789,"191,546,000","21,688",코미디,12세관람가,일반영화,2018,6,여름,216385269,0,"['브라이언 크랜스톤', '틸다 스윈튼', '빌 머레이', '에드워드 노튼', '코유 랜킨', '리브 슈라이버', '쿠니치 노무라']",8.35
673,3537,괴기맨숀,조바른,콘텐츠판다,2021-06-30,장편,한국,131,330369600,32752,"102,253,800","10,142",공포(호러),15세관람가,일반영화,2021,6,여름,60531087,1,"['성준', '김홍파', '김보라']",6.23
674,3539,킬 유어 달링,존 크로키다스,영화사 진진,2014-10-16,장편,미국,93,255344020,32668,"157,205,820","19,526",드라마,청소년관람불가,독립/예술영화,2014,10,가을,215068958,0,"['다니엘 래드클리프', '엘리자베스 올슨', '데인 드한', '마이클 C. 홀', '벤 포스터', '잭 휴스턴', '제니퍼 제이슨 리']",8.21
675,3541,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,기타,와이드 릴리즈,2023-02-23,장편,영국,284,290132400,32590,"50,484,500","5,513",애니메이션,전체관람가,독립/예술영화,2023,2,겨울,112805094,0,"['하성용', '정재헌', '엄상현', '윤승희', '김율', '유동균', '김정은', '한경화', '박성영', '이재현']",2.43
676,3542,썸머 필름을 타고!,마츠모토 소우시,싸이더스,2022-07-20,장편,일본,65,307797026,32532,"213,600,106","22,290",기타,전체관람가,독립/예술영화,2022,7,여름,112805094,1,"['이토 마리카', '카네코 다이치', '이노리 키라라', '카와이 유미']",7.55
677,3544,거미줄에 걸린 소녀,페드 알바레즈,소니픽쳐스엔터테인먼트코리아극장배급지점,2018-11-28,장편,미국,313,255329200,32418,"95,966,450","11,886",액션,15세관람가,일반영화,2018,11,가을,216385269,0,"['클레어 포이', '실비아 획스', '스베리르 구드나손']",7.87
678,3545,인어공주 : 새로운 모험의 시작,아담 추,예지림엔터테인먼트,2016-11-03,장편,중국,262,243970300,32350,"38,997,300","4,628",애니메이션,전체관람가,독립/예술영화,2016,11,가을,217026182,0,"['김경희', '김연우', '윤세웅', '홍진욱']",4.82
679,3548,뮤턴트: 다크 에이지,사이먼 헌터,넥스트엔터테인먼트월드,2009-01-08,장편,미국,101,219920268,32267,"67,641,000","9,343",액션,청소년관람불가,일반영화,2009,1,겨울,155398654,0,"['토마스 제인', '론 펄먼']",5.23
680,3552,클라우즈 오브 실스마리아,올리비에 아사야스,나이너스엔터테인먼트,2014-12-18,장편,프랑스,53,254585599,32126,"197,407,399","24,311",드라마,15세관람가,독립/예술영화,2014,12,겨울,215068958,0,"['클로이 모레츠', '줄리엣 비노쉬', '크리스틴 스튜어트']",8.15
681,3554,극장판 위 베어 베어스: 곰 브라더스,매니 에르난데스,팝엔터테인먼트,2017-08-24,장편,미국,307,230410600,32021,"44,667,800","5,612",애니메이션,전체관람가,일반영화,2017,8,여름,219876227,0,"['송준석', '김명준', '이주창']",7.57
682,3555,두 교황,페르난도 메이렐레스,판씨네마,2019-12-11,장편,미국,66,245615780,31960,"172,283,800","20,817",드라마,12세관람가,독립/예술영화,2019,12,겨울,226678777,0,"['안소니 홉킨스', '조나단 프라이스']",9.32
683,3556,너를 만난 여름,장적사,오드,2019-10-16,장편,중국,174,262940000,31888,"100,555,600","11,619",드라마,12세관람가,독립/예술영화,2019,10,가을,226678777,0,"['진비우', '하람두']",8.41
684,3558,극장판 프리파라 모두 모여라! 프리즘☆투어즈,히시다 마사카즈,동우에이앤이,2016-10-13,장편,한국,157,263405900,31843,"71,055,000","8,187",애니메이션,전체관람가,독립/예술영화,2016,10,가을,217026182,0,"['아케사카 사토미 ', '아스미 카나', '고토 사오리', '하라 사유리', '이토 카나에', '카키하라 테츠야', '카토 에미리', '치바 스스무']",7.12
685,3559,극장판 유희왕 더 다크 사이드 오브 디멘션즈,쿠와바라 사토시,넥스트엔터테인먼트월드,2016-06-09,장편,일본,210,253214200,31805,"82,762,300","9,804",애니메이션,전체관람가,일반영화,2016,6,여름,217026182,0,"['엄상현', '장성호']",8.89
686,3560,마이 블랭키,프란시스 닐슨,마인스 엔터테인먼트,2014-06-04,장편,기타,111,219661100,31798,"32,984,500","4,461",애니메이션,전체관람가,독립/예술영화,2014,6,여름,215068958,0,['크리스티나 휴즈'],6.86
687,3562,썬키스 패밀리,김지혜,플러스엠 엔터테인먼트,2019-03-27,장편,한국,417,245549900,31742,"84,021,800","10,426",가족,15세관람가,일반영화,2019,3,봄,226678777,0,"['박희순', '진경', '황우슬혜', '이고은', '장성범', '보라', '정상훈']",5.87
688,3563,꼭두각시,권영락,인벤트스톤,2013-06-20,장편,한국,134,227941500,31713,"37,575,000","4,982",공포(호러),청소년관람불가,일반영화,2013,6,여름,213351030,0,"['이종수', '구지성', '원기준', '한소영']",5.51
689,3565,그랜드파더,이서,인벤트스톤,2016-08-31,장편,한국,288,233692400,31640,"55,962,800","7,516",액션,청소년관람불가,독립/예술영화,2016,8,여름,217026182,0,"['박근형', '고보결', '정진영']",7.34
690,3566,서스페리아,루카 구아다니노,홈초이스,2019-05-16,장편,기타,257,288130965,31618,"158,309,265","16,799",공포(호러),청소년관람불가,독립/예술영화,2019,5,봄,226678777,0,"['다코타 존슨', '틸다 스윈튼', '클로이 모레츠', '미아 고스']",6.77
691,3569,노회찬6411,민환기,리틀빅픽쳐스,2021-10-14,장편,한국,154,272160000,31560,"126,224,650","15,492",다큐멘터리,12세관람가,독립/예술영화,2021,10,가을,60531087,1,['<b>노회찬</b>'],6.06
692,3570,뱅가드,당계례,디스테이션,2020-12-30,장편,중국,265,265933700,31548,"64,605,900","7,759",액션,12세관람가,독립/예술영화,2020,12,겨울,59523967,1,"['성룡', '양양']",3.45
693,3571,날나리 종부전,임원국,롯데엔터테인먼트,2008-05-22,장편,한국,162,181261000,31522,"25,840,500","4,087",코미디,12세관람가,일반영화,2008,5,봄,147428639,0,"['박정아', '박진우']",5.02
694,3572,학교 가는 길,김정인,영화사 진진,2021-05-05,장편,한국,90,239464980,31467,"115,004,480","14,401",다큐멘터리,12세관람가,독립/예술영화,2021,5,봄,60531087,1,"['김시하', '김용주']",0.0
695,3573,꼬마 니콜라의 여름방학,로랑 티라르,나이너스엔터테인먼트,2014-08-21,장편,프랑스,133,218859600,31368,"84,970,800","11,793",코미디,전체관람가,독립/예술영화,2014,8,여름,215068958,0,"['마테오 부와슬리에', '발리에리 르메르시', '카드 므라드']",8.39
696,3577,나는 부정한다,믹 잭슨,티캐스트,2017-04-26,장편,영국,104,250925125,31172,"173,714,325","20,751",드라마,12세관람가,독립/예술영화,2017,4,봄,219876227,0,"['레이첼 와이즈', '티모시 스폴', '톰 윌킨슨']",8.43
697,3580,초콜렛 도넛,트래비스 파인,CGV아트하우스,2014-10-02,장편,미국,53,246408200,31101,"134,348,400","16,354",드라마,15세관람가,독립/예술영화,2014,10,가을,215068958,0,"['알란 커밍', '가렛 딜라헌트', '아이작 레이바']",9.0
698,3581,할로윈:살인마의 탄생,롭 좀비,성원아이컴,2009-05-14,장편,미국,116,214069351,31068,"71,985,500","10,002",공포(호러),청소년관람불가,일반영화,2009,5,봄,155398654,0,"['말콤 맥도웰', '스카우트 테일러 콤튼', '타일러 메인']",5.02
699,3583,옹박: 더 레전드,토니 자,케이디미디어,2009-05-14,장편,기타,172,200763553,31042,"39,654,000","5,908",액션,15세관람가,일반영화,2009,5,봄,155398654,0,['토니 자'],6.41
700,3584,러브액츄얼리: 크리스마스 에디션,리차드 커티스,팝엔터테인먼트,2013-12-18,장편,미국,82,236604147,31032,"183,585,647","23,753",멜로/로맨스,청소년관람불가,독립/예술영화,2013,12,겨울,213351030,0,"['휴 그랜트', '콜린 퍼스', '리암 니슨', '키이라 나이틀리', '엠마 톰슨', '앨런 릭먼', '빌 나이', '로라 리니', '마틴 맥커친']",8.92
701,3585,목숨,이창재,필라멘트픽쳐스,2014-12-04,장편,한국,97,235872600,31022,"99,672,400","12,412",다큐멘터리,12세관람가,독립/예술영화,2014,12,겨울,215068958,0,"['박수명', '박진우', '신창열', '김정자']",9.15
702,3588,막달라 마리아: 부활의 증인,가스 데이비스,유니버설픽쳐스인터내셔널 코리아,2018-03-28,장편,영국,111,214792200,30833,"99,004,200","14,257",드라마,12세관람가,일반영화,2018,3,봄,216385269,0,"['루니 마라', '호아킨 피닉스', '치웨텔 에지오포']",6.93
703,3589,단지 세상의 끝,자비에 돌란,엣나인필름,2017-01-18,장편,기타,124,242177173,30793,"174,481,073","21,079",드라마,15세관람가,독립/예술영화,2017,1,겨울,219876227,0,"['마리옹 꼬띠아르', '레아 세이두', '뱅상 카셀', '가스파르 울리엘', '나탈리 베이']",7.49
704,3590,네가 떨어뜨린 푸른 하늘,사이토 유키,메가박스중앙,2023-02-08,장편,일본,449,300531316,30715,"59,012,511","6,113",멜로/로맨스,12세관람가,일반영화,2023,2,겨울,112805094,0,"['후쿠모토 리코', '마츠다 겐타']",6.01
705,3591,"좋아해, 너를",이마이즈미 리키야,디오시네마,2017-09-14,장편,일본,101,265102800,30714,"133,168,800","14,983",드라마,12세관람가,독립/예술영화,2017,9,가을,219876227,0,"['렌', '아오야기 후미코']",8.3
706,3592,앵그리스트 맨,필 알덴 로빈슨,브릿지웍스 엔터테인먼트,2014-10-30,장편,미국,181,229523200,30656,"92,953,100","11,982",드라마,15세관람가,독립/예술영화,2014,10,가을,215068958,0,"['피터 딘클리지', '밀라 쿠니스', '로빈 윌리엄스', '제임스 얼 존스', '멜리사 레오']",8.51
707,3597,신밧드와 마법 양탄자,카스텐 킬러리치,박수엔터테인먼트,2019-02-13,장편,기타,258,204586840,30534,"30,278,800","4,135",애니메이션,전체관람가,일반영화,2019,2,겨울,226678777,0,['투레 린드하르트'],8.2
708,3598,쿠보와 전설의 악기,트래비스 나이트,유니버설픽쳐스인터내셔널 코리아,2016-10-26,장편,미국,100,208824862,30525,"50,556,862","6,969",애니메이션,전체관람가,일반영화,2016,10,가을,217026182,0,"['랄프 파인즈', '루니 마라', '매튜 맥커너히', '샤를리즈 테론', '아트 파킨슨', '조지 타케이']",8.04
709,3601,바르다가 사랑한 얼굴들,아녜스 바르다,영화사 진진,2018-06-14,장편,프랑스,53,245996534,30392,"185,080,134","21,833",다큐멘터리,전체관람가,독립/예술영화,2018,6,여름,216385269,0,"['아녜스 <b>바르다</b>', '제이알']",8.9
710,3603,벨 아미,닉 오머로드,에스비에스콘텐츠허브,2012-08-30,장편,영국,103,213966000,30373,"85,646,000","11,530",드라마,청소년관람불가,일반영화,2012,8,여름,194890587,0,"['로버트 패틴슨', '우마 서먼', '크리스티나 리치', '크리스틴 스콧 토마스']",6.64
711,3604,반지의 제왕 : 왕의 귀환 (확장판),피터 잭슨,디스테이션,2017-01-25,장편,기타,56,370268000,30349,"180,104,400","14,774",판타지,12세관람가,일반영화,2017,1,겨울,219876227,0,"['일라이저 우드', '숀 애스틴', '앤디 서키스', '이안 맥켈런', '리브 타일러', '비고 모텐슨', '올랜도 블룸', '존 라이스 데이비스', '빌리 보이드', '도미닉 모나한', '버나드 힐', '미란다 오토']",9.39
712,3605,더 메뉴,마크 미로드,월트디즈니스튜디오스코리아,2022-12-07,장편,미국,177,314722700,30326,"151,328,300","14,169",스릴러,15세관람가,일반영화,2022,12,겨울,112805094,1,"['랄프 파인즈', '안야 테일러 조이', '니콜라스 홀트', '홍 차우', '자넷 맥티어', '주디스 라이트', '존 레귀자모']",7.05
713,3606,마인드스케이프,호르헤 도라도,오퍼스픽쳐스,2014-10-23,장편,기타,199,220476900,30257,"86,052,200","11,231",스릴러,15세관람가,일반영화,2014,10,가을,215068958,0,"['마크 스트롱', '타이사 파미가', '브라이언 콕스']",7.15
714,3607,클리포드 더 빅 레드 독,월트 벡커,롯데컬처웍스롯데엔터테인먼트,2022-01-12,장편,미국,356,267143090,30248,"74,362,200","8,481",어드벤처,전체관람가,일반영화,2022,1,겨울,112805094,1,"['다비 캠프', '잭 화이트홀', '존 클리즈', '시에나 길로리']",8.37
715,3608,드라이브 앵그리 3D,패트릭 루지어,롯데엔터테인먼트,2011-08-25,장편,미국,160,252405500,30221,"80,068,000","8,769",액션,청소년관람불가,일반영화,2011,8,여름,159724465,0,"['니콜라스 케이지', '앰버 허드', '윌리암 피츠너', '빌리 버크']",6.43
716,3609,지구: 놀라운 하루,범립흔,리틀빅픽쳐스,2018-02-22,장편,영국,231,229998100,30200,"78,611,500","9,765",다큐멘터리,전체관람가,독립/예술영화,2018,2,겨울,216385269,0,"['이제훈', '로버트 레드포드', '성룡']",9.4
717,3611,"나의 사랑, 그리스",크리스토퍼 파파칼리아티스,팝엔터테인먼트,2017-04-20,장편,기타,123,241875000,30181,"151,997,100","18,236",드라마,15세관람가,독립/예술영화,2017,4,봄,219876227,0,"['J.K. 시몬스', '크리스토퍼 파파칼리아티스', '안드레아 오스바트', '마리아 카보이아니', '타우픽 바롬', '니키 바칼리']",8.77
718,3612,지골로 인 뉴욕,존 터투로,나이너스엔터테인먼트,2014-09-25,장편,미국,234,226048755,30140,"115,151,955","14,862",멜로/로맨스,청소년관람불가,독립/예술영화,2014,9,가을,215068958,0,"['우디 앨런', '소피아 베르가라', '리브 슈라이버', '샤론 스톤', '존 터투로', '바네사 파라디']",7.6
719,3614,극장판 나루토 질풍전: 로드 투 닌자,하야토 다테,씨너스엔터테인먼트,2013-02-21,장편,일본,72,200250500,30117,"67,219,000","9,572",애니메이션,전체관람가,일반영화,2013,2,겨울,213351030,0,"['다케우치 준코', '나카무라 치에', '모리카와 토시유키']",8.95
720,3616,나루토 질풍전 극장판-불의 의지를 잇는 자,사토 마사히코,에이원엔터테인먼트,2009-10-22,장편,일본,67,190809329,30053,"52,869,000","7,863",애니메이션,전체관람가,일반영화,2009,10,가을,155398654,0,"['나카무라 치에', '박로미']",8.77
721,3617,체실 비치에서,도미닉 쿡,그린나래미디어,2018-09-20,장편,영국,54,256267223,29992,"158,788,723","18,180",드라마,15세관람가,독립/예술영화,2018,9,가을,216385269,0,"['시얼샤 로넌', '빌리 하울']",7.88
722,3618,행복배달부 팻아저씨,마이크 디사,영화사 빅,2014-10-09,장편,영국,162,210268100,29906,"57,193,700","7,906",애니메이션,전체관람가,독립/예술영화,2014,10,가을,215068958,0,"['짐 브로드벤트', '제인 카', '로빈 앳킨 다운즈', '수잔 듀어든', '스테판 망간']",8.61
723,3619,테일 오브 테일즈,마테오 가로네,오드,2016-11-24,장편,기타,102,234331200,29891,"155,458,000","19,500",판타지,청소년관람불가,독립/예술영화,2016,11,가을,217026182,0,"['셀마 헤이엑', '뱅상 카셀', '토비 존스', '스테이시 마틴']",7.49
724,3622,그레이 맨,안소니 루소,씨제이 씨지브이,2022-07-13,장편,미국,220,277286160,29844,"120,944,100","13,275",액션,15세관람가,일반영화,2022,7,여름,112805094,1,"['라이언 고슬링', '크리스 에반스', '아나 데 아르마스', '레게장 페이지']",8.39
725,3623,33,패트리시아 리건,나이너스엔터테인먼트,2016-04-07,장편,미국,320,228351400,29728,"68,233,700","8,707",드라마,12세관람가,일반영화,2016,4,봄,217026182,0,"['안토니오 반데라스', '로드리고 산토로', '줄리엣 비노쉬']",8.55
726,3624,루터,에릭 틸,THE 픽쳐스,2017-10-18,장편,독일,94,205455300,29710,"98,473,100","14,270",드라마,12세관람가,독립/예술영화,2017,10,가을,219876227,0,"['조셉 파인즈', '브루노 강쯔', '알프리드 몰리나']",9.21
727,3625,소명 2-모겐족의 월드컵,신현원,에스피엠,2010-04-01,장편,한국,62,200488795,29694,"84,376,000","12,183",다큐멘터리,전체관람가,독립/예술영화,2010,4,봄,147759214,0,"['강성민', '<b>모겐족</b> 아이들', 'YOK', '장미연', '강진주', '김성주']",8.58
728,3626,내 인생의 마지막 변화구,로버트 로렌즈,워너브러더스 코리아,2012-11-29,장편,미국,130,208654500,29648,"110,680,000","14,967",드라마,12세관람가,일반영화,2012,11,가을,194890587,0,"['클린트 이스트우드', '에이미 아담스', '저스틴 팀버레이크', '존 굿맨']",8.33
729,3627,극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발,기타, 컨텐츠썬,2021-04-28,장편,영국,183,242917500,29610,"52,755,100","6,177",애니메이션,전체관람가,일반영화,2021,4,봄,60531087,1,"['하성용', '정재헌', '엄상현', '김율', '윤승희', '유동균', '김정은', '한경화']",9.11
730,3628,루비 스팍스,발레리 페리스,팝엔터테인먼트,2018-05-10,장편,미국,149,260261400,29552,"113,687,700","12,577",코미디,15세관람가,독립/예술영화,2018,5,봄,216385269,0,"['폴 다노', '조 카잔']",7.55
731,3629,"하이, 젝시",스콧 무어,홈초이스,2020-02-19,장편,미국,205,227794500,29492,"92,332,000","12,136",코미디,15세관람가,일반영화,2020,2,겨울,59523967,1,"['로즈 번', '아담 드바인']",6.76
732,3630,춘희막이,박혁지,플러스엠 엔터테인먼트,2015-09-30,장편,한국,268,205281965,29473,"94,836,265","13,247",다큐멘터리,12세관람가,독립/예술영화,2015,9,가을,217299523,0,"['김춘희', '최막이']",8.94
733,3631,북클럽,빌 홀더먼,영화사 진진,2019-06-20,장편,미국,73,217597690,29453,"140,742,210","18,448",코미디,15세관람가,독립/예술영화,2019,6,여름,226678777,0,"['제인 폰다', '메리 스틴버겐', '다이안 키튼', '캔디스 버겐']",8.2
734,3632,너브,아리엘 슐만,박수엔터테인먼트,2017-01-11,장편,미국,151,239275800,29441,"67,132,300","8,103",어드벤처,15세관람가,일반영화,2017,1,겨울,219876227,0,"['엠마 로버츠', '데이브 프랭코', '에밀리 미드', '마일즈 헤이저', '줄리엣 루이스']",7.95
735,3633,극장판 윌벤져스 : 수상한 캠핑 대소동,류정우,대교 미디어콘텐츠사업본부,2022-06-23,장편,한국,110,293037800,29432,"67,209,100","6,426",애니메이션,전체관람가,독립/예술영화,2022,6,여름,112805094,1,"['샘 해밍턴', '김서영', '강시현', '최한']",9.01
736,3635,몬태나,스콧 쿠퍼,판씨네마,2018-04-19,장편,미국,276,231968300,29354,"92,654,700","11,794",드라마,15세관람가,독립/예술영화,2018,4,봄,216385269,0,"['로자먼드 파이크', '크리스찬 베일', '웨스 스투디', '벤 포스터']",8.77
737,3637,벨과 세바스찬,니콜라 바니에,그린나래미디어,2014-03-20,장편,프랑스,202,210117000,29308,"90,507,800","12,281",어드벤처,전체관람가,독립/예술영화,2014,3,봄,215068958,0,"['펠릭스 보쉬', '체키 카료', '디미트리 스토로지', '마고 샤텔리에', '우벵 깐셀러', '안드레 피치만', '메디 엘 글라위']",8.64
738,3638,역모-반란의 시대,김홍선,스톰픽쳐스코리아,2017-11-23,장편,한국,355,212967300,29294,"65,901,800","8,430",사극,15세관람가,일반영화,2017,11,가을,219876227,0,"['정해인', '김지훈', '이원종', '조재윤']",3.67
739,3639,아이돌 마스터 무비 : 빛의 저편으로!,니시고리 아츠시,머스트씨무비릴리징컴퍼니,2015-11-19,장편,일본,55,212428000,29287,"113,066,000","15,357",애니메이션,전체관람가,독립/예술영화,2015,11,가을,217299523,0,"['나카무라 에리코', '하세가와 아키코', '이마이 아사미', '니고 마야코', '아사쿠라 아즈미', '히라타 히로미', '시모다 아사미', '쿠기미야 리에', '타카하시 치아키', '하라 유미', '누마쿠라 마나미']",7.89
740,3640,에브리데이,마이클 수지,그린나래미디어,2018-10-11,장편,미국,128,260023700,29283,"82,296,200","9,027",멜로/로맨스,12세관람가,독립/예술영화,2018,10,가을,216385269,0,['앵거리 라이스'],7.48
741,3642,왕이 될 아이,조 코니쉬,이십세기폭스코리아,2019-01-16,장편,미국,264,229649450,29236,"79,851,200","9,844",어드벤처,전체관람가,일반영화,2019,1,겨울,226678777,0,"['레베카 퍼거슨', '패트릭 스튜어트', '루이스 서키스']",7.9
742,3643,비상,박정훈,성원아이컴,2009-12-03,장편,한국,160,223314380,29223,"66,587,500","8,327",액션,청소년관람불가,일반영화,2009,12,겨울,155398654,0,['오만석'],9.18
745,3644,양자경의 더 모든 날 모든 순간,다니엘 쉐이너트,워터홀컴퍼니,2022-11-23,장편,미국,63,311073359,29221,"203,910,484","19,192",액션,15세관람가,독립/예술영화,2022,11,가을,112805094,1,"['<b>양자경</b>', '스테파니 수', '키 호이 콴', '제이미 리 커티스']",8.6
746,3645,리빙보이 인 뉴욕,마크 웹, 더쿱,2017-11-09,장편,미국,158,239323800,29217,"119,275,800","14,234",멜로/로맨스,15세관람가,독립/예술영화,2017,11,가을,219876227,0,"['칼럼 터너', '제프 브리지스', '케이트 베킨세일', '키어시 클레몬스', '피어스 브로스넌', '신시아 닉슨']",7.46
747,3649,"다시, 봄",정용주,스마일이엔티,2019-04-17,장편,한국,360,233916700,29048,"97,696,430","11,519",드라마,12세관람가,독립/예술영화,2019,4,봄,226678777,0,"['이청아', '홍종현']",8.03
748,3651,미스비헤이비어,필립파 로소프,판씨네마,2020-05-27,장편,영국,378,234421860,28884,"106,700,360","12,991",드라마,15세관람가,독립/예술영화,2020,5,봄,59523967,1,"['키이라 나이틀리', '제시 버클리', '구구 바샤-로', '킬리 호위스', '레슬리 맨빌', '리스 이판', '필리스 로건', '수키 워터하우스', '그렉 키니어']",9.02
749,3652,데스노트: 더 뉴 월드,사토 신스케,디스테이션,2017-03-29,장편,일본,309,220886363,28723,"80,445,063","10,121",범죄,15세관람가,일반영화,2017,3,봄,219876227,0,"['히가시데 마사히로', '이케마츠 소스케', '토다 에리카', '스다 마사키']",4.76
750,3653,그집,기타,제이앤씨미디어그룹,2020-05-27,장편,기타,392,238258460,28707,"53,073,520","6,562",공포(호러),15세관람가,독립/예술영화,2020,5,봄,59523967,1,"['베고냐 바르가스', '이반 마르코스', '베아 세구라', '세르지오 카스텔라노스', '호세 루이스 데 마다리아가', '이반 레네도']",4.74
751,3654,극장판 바다 탐험대 옥토넛 : 해저동굴 대탈출,기타,와이드 릴리즈,2022-02-17,장편,영국,236,239098800,28703,"46,829,700","5,421",애니메이션,전체관람가,일반영화,2022,2,겨울,112805094,1,"['하성용', '정재헌', '엄상현', '윤승희', '김율', '유동균', '김정은', '한경화', '장미']",6.19
752,3655,무협,진가신,넥스트엔터테인먼트월드,2011-11-17,장편,기타,137,206464500,28698,"62,195,000","8,053",액션,15세관람가,일반영화,2011,11,가을,159724465,0,"['견자단', '금성무', '탕웨이']",7.63
753,3656,캐리tv 러브콘서트 더 무비,석진욱,롯데컬처웍스롯데엔터테인먼트,2019-08-07,장편,한국,155,225815700,28679,"63,379,600","7,848",공연,전체관람가,일반영화,2019,8,여름,226678777,0,"['이성인', '소경호', '현채민', '스텔라']",7.98
754,3658,슈퍼 스파이: 수상한 임무,하비에르 페서,스톰픽쳐스코리아,2015-10-15,장편,기타,173,207059400,28626,"50,831,200","6,557",애니메이션,전체관람가,독립/예술영화,2015,10,가을,217299523,0,"['카라 엘레할데', '헌프리 토페라']",5.3
755,3661,분노,이상일,플러스엠 엔터테인먼트,2017-03-30,장편,일본,99,230315537,28567,"158,224,837","19,256",스릴러,청소년관람불가,독립/예술영화,2017,3,봄,219876227,0,"['와타나베 켄', '미야자키 아오이', '마츠야마 켄이치', '츠마부키 사토시', '아야노 고', '모리야마 미라이', '히로세 스즈']",8.55
756,3662,굿모닝 맨하탄,가우리 신드,인벤트스톤,2014-02-06,장편,기타,99,205346000,28548,"115,502,000","15,500",코미디,전체관람가,독립/예술영화,2014,2,겨울,215068958,0,"['스리데비', '아딜 후세인']",8.92
757,3663,그린 나이트,데이빗 로워리,팝엔터테인먼트,2021-08-05,장편,미국,235,265499680,28534,"161,859,300","17,228",어드벤처,15세관람가,독립/예술영화,2021,8,여름,60531087,1,"['데브 파텔', '알리시아 비칸데르', '조엘 에저튼', '사리타 초우드리', '숀 해리스', '케이트 딕키', '랄프 이네슨', '배리 케오간']",7.26
